214,0.220278,0.220278
215,0.21591,0.21591
216,0.211736,0.211736
217,0.207664,0.207664
218,0.203608,0.203608
219,0.199482,0.199482
220,0.19521,0.19521
221,0.190725,0.190725
222,0.185967,0.185967
223,0.180891,0.180891
224,0.175464,0.175464
225,0.169664,0.169664
226,0.163484,0.163484
227,0.156931,0.156931
228,0.150021,0.150021
229,0.142785,0.142785
230,0.135264,0.135264
231,0.127507,0.127507
232,0.119571,0.119571
233,0.111519,0.111519
234,0.103418,0.103418
235,0.095336,0.095336
236,0.0873422,0.0873422
237,0.0795025,0.0795025
238,0.0718792,0.0718792
239,0.0645289,0.0645289
240,0.0575009,0.0575009
241,0.0508369,0.0508369
242,0.0445669,0.0445669
243,0.0387106,0.0387106
244,0.0332769,0.0332769
245,0.0282631,0.0282631
246,0.0236555,0.0236555
247,0.019429,0.019429
248,0.0155488,0.0155488
249,0.0119704,0.0119704
250,0.00864138,0.00864138
251,0.00550249,0.00550249
252,0.00248951,0.00248951
253,-0.000465279,-0.000465279
254,-0.00343104,-0.00343104
255,-0.00647667,-0.00647667
256,-0.00966891,-0.00966891
257,-0.0130707,-0.0130707
258,-0.0167391,-0.0167391
259,-0.0207244,-0.0207244
260,-0.025068,-0.025068
261,-0.0298018,-0.0298018
262,-0.0349473,-0.0349473
263,-0.0405148,-0.0405148
264,-0.0465033,-0.0465033
265,-0.0529003,-0.0529003
266,-0.0596825,-0.0596825
267,-0.066816,-0.066816
268,-0.0742584,-0.0742584
269,-0.0819566,-0.0819566
270,-0.0898522,-0.0898522
271,-0.0978813,-0.0978813
272,-0.105977,-0.105977
273,-0.11407,-0.11407
274,-0.122092,-0.122092
275,-0.129978,-0.129978
276,-0.137667,-0.137667
277,-0.145103,-0.145103
278,-0.15224,-0.15224
279,-0.15904,-0.15904
280,-0.165477,-0.165477
281,-0.171536,-0.171536
282,-0.177217,-0.177217
283,-0.182531,-0.182531
284,-0.187502,-0.187502
285,-0.192168,-0.192168
286,-0.196579,-0.196579
287,-0.200797,-0.200797
288,-0.204892,-0.204892
289,-0.208944,-0.208944
290,-0.213039,-0.213039
291,-0.217265,-0.217265
292,-0.221713,-0.221713
293,-0.226474,-0.226474
294,-0.231635,-0.231635
295,-0.237276,-0.237276
296,-0.243466,-0.243466
297,-0.250265,-0.250265
298,-0.257716,-0.257716
299,-0.265847,-0.265847
300,-0.274669,-0.274669
301,-0.284171,-0.284171
302,-0.294321,-0.294321
303,-0.305066,-0.305066
304,-0.316328,-0.316328
305,-0.32801,-0.32801
306,-0.33999,-0.33999
307,-0.352127,-0.352127
308,-0.36426,-0.36426
309,-0.37621,-0.37621
310,-0.387785,-0.387785
311,-0.398779,-0.398779
312,-0.408977,-0.408977
313,-0.418159,-0.418159
314,-0.426104,-0.426104
315,-0.432591,-0.432591
316,-0.437406,-0.437406
317,-0.440345,-0.440345
318,-0.441218,-0.441218
319,-0.439851,-0.439851
320,-0.436093,-0.436093
321,-0.42981,-0.42981
322,-0.420905,-0.420905
323,-0.409312,-0.409312
324,-0.394993,-0.394993
325,-0.377945,-0.377945
326,-0.358198,-0.358198
327,-0.335819,-0.335819
328,-0.310907,-0.310907
329,-0.283599,-0.283599
330,-0.25406,-0.25406
331,-0.22249,-0.22249
332,-0.189116,-0.189116
333,-0.154189,-0.154189
334,-0.117985,-0.117985
335,-0.0807962,-0.0807962
336,-0.0429287,-0.0429287
337,-0.00469959,-0.00469959
338,0.0335695,0.0335695
339,0.071556,0.071556
340,0.108942,0.108942
341,0.145417,0.145417
342,0.180686,0.180686
343,0.214469,0.214469
344,0.246507,0.246507
345,0.276567,0.276567
346,0.304444,0.304444
347,0.329961,0.329961
348,0.352966,0.352966
349,0.373358,0.373358
350,0.391065,0.391065
351,0.406046,0.406046
352,0.418298,0.418298
353,0.42785,0.42785
354,0.434764,0.434764
355,0.439133,0.439133
356,0.441077,0.441077
357,0.440742,0.440742
358,0.438297,0.438297
359,0.433927,0.433927
360,0.427833,0.427833
361,0.420228,0.420228
362,0.411331,0.411331
363,0.401363,0.401363
364,0.390545,0.390545
365,0.379094,0.379094
366,0.367217,0.367217
367,0.355112,0.355112
368,0.34296,0.34296
369,0.330926,0.330926
370,0.319158,0.319158
371,0.307782,0.307782
372,0.296901,0.296901
373,0.286598,0.286598
374,0.276933,0.276933
375,0.267945,0.267945
376,0.259646,0.259646
377,0.252032,0.252032
378,0.245078,0.245078
379,0.238745,0.238745
380,0.232977,0.232977
381,0.227705,0.227705
382,0.222853,0.222853
383,0.218335,0.218335
384,0.214062,0.214062
385,0.209943,0.209943
386,0.205888,0.205888
387,0.201811,0.201811
388,0.19763,0.19763
389,0.193272,0.193272
390,0.188674,0.188674
391,0.183782,0.183782
392,0.178556,0.178556
393,0.172967,0.172967
394,0.167001,0.167001
395,0.160657,0.160657
396,0.153944,0.153944
397,0.146887,0.146887
398,0.139521,0.139521
399,0.131889,0.131889
400,0.124046,0.124046
401,0.11605,0.11605
402,0.107967,0.107967
403,0.099866,0.099866
404,0.0918146,0.0918146
405,0.0838808,0.0838808
406,0.0761294,0.0761294
407,0.0686203,0.0686203
408,0.0614071,0.0614071
409,0.0545351,0.0545351
410,0.0480407,0.0480407
411,0.04195,0.04195
412,0.0362782,0.0362782
413,0.0310291,0.0310291
414,0.0261952,0.0261952
415,0.0217578,0.0217578
416,0.0176876,0.0176876
417,0.0139453,0.0139453
418,0.0104828,0.0104828
419,0.00724459,0.00724459
420,0.00416907,0.00416907
421,0.00119022,0.00119022
422,-0.00176053,-0.00176053
423,-0.00475242,-0.00475242
424,-0.00785367,-0.00785367
425,-0.0111296,-0.0111296
426,-0.0146409,-0.0146409
427,-0.0184417,-0.0184417
428,-0.0225802,-0.0225802
429,-0.0270924,-0.0270924
430,-0.0320059,-0.0320059
431,-0.0373371,-0.0373371
432,-0.0430912,-0.0430912
433,-0.0492622,-0.0492622
434,-0.0558325,-0.0558325
435,-0.0627742,-0.0627742
436,-0.0700488,-0.0700488
437,-0.0776093,-0.0776093
438,-0.0854008,-0.0854008
439,-0.0933624,-0.0933624
440,-0.101428,-0.101428
441,-0.109531,-0.109531
442,-0.117601,-0.117601
443,-0.125572,-0.125572
444,-0.133379,-0.133379
445,-0.140963,-0.140963
446,-0.148274,-0.148274
447,-0.155267,-0.155267
448,-0.161911,-0.161911
449,-0.168184,-0.168184
450,-0.174077,-0.174077
451,-0.179595,-0.179595
452,-0.184755,-0.184755
453,-0.189586,-0.189586
454,-0.194133,-0.194133
455,-0.198451,-0.198451
456,-0.202605,-0.202605
457,-0.20667,-0.20667
458,-0.21073,-0.21073
459,-0.214872,-0.214872
460,-0.219185,-0.219185
461,-0.223761,-0.223761
462,-0.228689,-0.228689
463,-0.234052,-0.234052
464,-0.239925,-0.239925
465,-0.246376,-0.246376
466,-0.253455,-0.253455
467,-0.261202,-0.261202
468,-0.269635,-0.269635
469,-0.278757,-0.278757
470,-0.288548,-0.288548
471,-0.298965,-0.298965
472,-0.309947,-0.309947
473,-0.321407,-0.321407
474,-0.333235,-0.333235
475,-0.345303,-0.345303
476,-0.35746,-0.35746
477,-0.369537,-0.369537
478,-0.38135,-0.38135
479,-0.392698,-0.392698
480,-0.403373,-0.403373
481,-0.413154,-0.413154
482,-0.421819,-0.421819
483,-0.429148,-0.429148
484,-0.434924,-0.434924
485,-0.438935,-0.438935
486,-0.440984,-0.440984
487,-0.440888,-0.440888
488,-0.438482,-0.438482
489,-0.433626,-0.433626
490,-0.426204,-0.426204
491,-0.416129,-0.416129
492,-0.403346,-0.403346
493,-0.387833,-0.387833
494,-0.369599,-0.369599
495,-0.348691,-0.348691
496,-0.32519,-0.32519
497,-0.299211,-0.299211
498,-0.270905,-0.270905
499,-0.240451,-0.240451
500,-0.208062,-0.208062
501,-0.173976,-0.173976
502,-0.138455,-0.138455
503,-0.101781,-0.101781
504,-0.0642547,-0.0642547
505,-0.026187,-0.026187
506,0.0121024,0.0121024
507,0.0502908,0.0502908
508,0.0880544,0.0880544
509,0.125078,0.125078
510,0.161058,0.161058
511,0.195705,0.195705
512,0.228748,0.228748
513,0.259939,0.259939
514,0.289058,0.289058
515,0.315912,0.315912
516,0.340339,0.340339
517,0.362212,0.362212
518,0.381436,0.381436
519,0.397953,0.397953
520,0.411739,0.411739
521,0.422805,0.422805
522,0.431194,0.431194
523,0.436982,0.436982
524,0.440274,0.440274
525,0.441202,0.441202
526,0.439922,0.439922
527,0.43661,0.43661
528,0.43146,0.43146
529,0.424678,0.424678
530,0.41648,0.41648
531,0.407085,0.407085
532,0.396717,0.396717
533,0.385594,0.385594
534,0.373929,0.373929
535,0.361926,0.361926
536,0.349777,0.349777
537,0.337657,0.337657
538,0.325724,0.325724
539,0.314115,0.314115
540,0.302946,0.302946
541,0.292312,0.292312
542,0.282285,0.282285
543,0.272913,0.272913
544,0.264226,0.264226
545,0.256228,0.256228
546,0.248907,0.248907
547,0.24223,0.24223
548,0.236152,0.236152
549,0.230609,0.230609
550,0.225531,0.225531
551,0.220835,0.220835
552,0.216436,0.216436
553,0.212241,0.212241
554,0.208161,0.208161
555,0.204108,0.204108
556,0.199995,0.199995
557,0.195746,0.195746
558,0.19129,0.19129
559,0.18657,0.18657
560,0.181537,0.181537
561,0.176154,0.176154
562,0.1704,0.1704
563,0.164266,0.164266
564,0.157757,0.157757
565,0.150889,0.150889
566,0.143691,0.143691
567,0.136201,0.136201
568,0.12847,0.12847
569,0.120552,0.120552
570,0.112511,0.112511
571,0.104412,0.104412
572,0.0963246,0.0963246
573,0.0883169,0.0883169
574,0.0804555,0.0804555
575,0.0728034,0.0728034
576,0.0654177,0.0654177
577,0.0583487,0.0583487
578,0.051638,0.051638
579,0.0453176,0.0453176
580,0.0394089,0.0394089
581,0.0339222,0.0339222
582,0.0288563,0.0288563
583,0.024199,0.024199
584,0.0199266,0.0199266
585,0.0160055,0.0160055
586,0.0123925,0.0123925
587,0.00903596,0.00903596
588,0.00587798,0.00587798
589,0.002854,0.002854
590,-0.000103544,-0.000103544
591,-0.00306379,-0.00306379
592,-0.00609571,-0.00609571
593,-0.00926645,-0.00926645
594,-0.0126395,-0.0126395
595,-0.0162727,-0.0162727
596,-0.0202172,-0.0202172
597,-0.0245155,-0.0245155
598,-0.0292007,-0.0292007
599,-0.0342956,-0.0342956
600,-0.0398117,-0.0398117
601,-0.0457495,-0.0457495
602,-0.0520979,-0.0520979
603,-0.0588346,-0.0588346
604,-0.0659271,-0.0659271
605,-0.0733331,-0.0733331
606,-0.0810018,-0.0810018
607,-0.0888757,-0.0888757
608,-0.0968915,-0.0968915
609,-0.104982,-0.104982
610,-0.113079,-0.113079
611,-0.121115,-0.121115
612,-0.129022,-0.129022
613,-0.136739,-0.136739
614,-0.14421,-0.14421
615,-0.151385,-0.151385
616,-0.158228,-0.158228
617,-0.16471,-0.16471
618,-0.170816,-0.170816
619,-0.176542,-0.176542
620,-0.181899,-0.181899
621,-0.18691,-0.18691
622,-0.19161,-0.19161
623,-0.19605,-0.19605
624,-0.200287,-0.200287
625,-0.204394,-0.204394
626,-0.208447,-0.208447
627,-0.212532,-0.212532
628,-0.216738,-0.216738
629,-0.221156,-0.221156
630,-0.225875,-0.225875
631,-0.230983,-0.230983
632,-0.236561,-0.236561
633,-0.242679,-0.242679
634,-0.249399,-0.249399
635,-0.256766,-0.256766
636,-0.264812,-0.264812
637,-0.273548,-0.273548
638,-0.282966,-0.282966
639,-0.293037,-0.293037
640,-0.303712,-0.303712
641,-0.314916,-0.314916
642,-0.326554,-0.326554
643,-0.338507,-0.338507
644,-0.350634,-0.350634
645,-0.362778,-0.362778
646,-0.374761,-0.374761
647,-0.386393,-0.386393
648,-0.397469,-0.397469
649,-0.407775,-0.407775
650,-0.417093,-0.417093
651,-0.425199,-0.425199
652,-0.431873,-0.431873
653,-0.436901,-0.436901
654,-0.440076,-0.440076
655,-0.441208,-0.441208
656,-0.44012,-0.44012
657,-0.436658,-0.436658
658,-0.430692,-0.430692
659,-0.422118,-0.422118
660,-0.410864,-0.410864
661,-0.396888,-0.396888
662,-0.380181,-0.380181
663,-0.360769,-0.360769
664,-0.338714,-0.338714
665,-0.314112,-0.314112
666,-0.287094,-0.287094
667,-0.257823,-0.257823
668,-0.226486,-0.226486
669,-0.193315,-0.193315
670,-0.15856,-0.15856
671,-0.122494,-0.122494
672,-0.0854061,-0.0854061
673,-0.0476026,-0.0476026
674,-0.00939919,-0.00939919
675,0.0288827,0.0288827
676,0.0669207,0.0669207
677,0.104396,0.104396
678,0.140997,0.140997
679,0.176426,0.176426
680,0.210401,0.210401
681,0.242662,0.242662
682,0.272972,0.272972
683,0.301122,0.301122
684,0.326932,0.326932
685,0.350255,0.350255
686,0.370979,0.370979
687,0.389025,0.389025
688,0.404348,0.404348
689,0.416941,0.416941
690,0.426828,0.426828
691,0.434068,0.434068
692,0.438749,0.438749
693,0.440988,0.440988
694,0.440927,0.440927
695,0.438725,0.438725
696,0.434576,0.434576
697,0.428679,0.428679
698,0.421244,0.421244
699,0.41249,0.41249
700,0.402639,0.402639
701,0.391913,0.391913
702,0.380527,0.380527
703,0.368691,0.368691
704,0.356603,0.356603
705,0.344448,0.344448
706,0.332393,0.332393
707,0.320586,0.320586
708,0.309157,0.309157
709,0.298212,0.298212
710,0.287836,0.287836
711,0.278091,0.278091
712,0.269017,0.269017
713,0.260632,0.260632
714,0.252932,0.252932
715,0.245898,0.245898
716,0.23949,0.23949
717,0.233655,0.233655
718,0.228326,0.228326
719,0.223426,0.223426
720,0.218871,0.218871
721,0.214574,0.214574
722,0.210442,0.210442
723,0.206385,0.206385
724,0.202316,0.202316
725,0.198152,0.198152
726,0.19382,0.19382
727,0.189254,0.189254
728,0.1844,0.1844
729,0.179216,0.179216
730,0.173673,0.173673
731,0.167753,0.167753
732,0.161454,0.161454
733,0.154785,0.154785
734,0.147768,0.147768
735,0.140437,0.140437
736,0.132836,0.132836
737,0.125016,0.125016
738,0.117036,0.117036
739,0.108961,0.108961
740,0.100859,0.100859
741,0.0927978,0.0927978
742,0.0848457,0.0848457
743,0.0770681,0.0770681
744,0.0695255,0.0695255
745,0.0622722,0.0622722
746,0.0553551,0.0553551
747,0.0488114,0.0488114
748,0.0426701,0.0426701
749,0.036947,0.036947
750,0.0316469,0.0316469
751,0.0267636,0.0267636
752,0.0222797,0.0222797
753,0.0181671,0.0181671
754,0.0143875,0.0143875
755,0.0108941,0.0108941
756,0.00763187,0.00763187
757,0.00454,0.00454
758,0.00155286,0.00155286
759,-0.00139788,-0.00139788
760,-0.00438149,-0.00438149
761,-0.00746641,-0.00746641
762,-0.0107184,-0.0107184
763,-0.0141986,-0.0141986
764,-0.0179622,-0.0179622
765,-0.0220568,-0.0220568
766,-0.0265208,-0.0265208
767,-0.031383,-0.031383
768,-0.0366614,-0.0366614
769,-0.0423626,-0.0423626
770,-0.0484821,-0.0484821
771,-0.0550039,-0.0550039
772,-0.0619011,-0.0619011
773,-0.0691369,-0.0691369
774,-0.0766651,-0.0766651
775,-0.0844325,-0.0844325
776,-0.0923775,-0.0923775
777,-0.100435,-0.100435
778,-0.108537,-0.108537
779,-0.116615,-0.116615
780,-0.124602,-0.124602
781,-0.132432,-0.132432
782,-0.140046,-0.140046
783,-0.147393,-0.147393
784,-0.154426,-0.154426
785,-0.161114,-0.161114
786,-0.167433,-0.167433
787,-0.173372,-0.173372
788,-0.178935,-0.178935
789,-0.184137,-0.184137
790,-0.189007,-0.189007
791,-0.193586,-0.193586
792,-0.197929,-0.197929
793,-0.202101,-0.202101
794,-0.206173,-0.206173
795,-0.210229,-0.210229
796,-0.214356,-0.214356
797,-0.218643,-0.218643
798,-0.223181,-0.223181
799,-0.228059,-0.228059
800,-0.233362,-0.233362
801,-0.239168,-0.239168
802,-0.245545,-0.245545
803,-0.252545,-0.252545
804,-0.260209,-0.260209
805,-0.268559,-0.268559
806,-0.277598,-0.277598
807,-0.287309,-0.287309
808,-0.297654,-0.297654
809,-0.308572,-0.308572
810,-0.319979,-0.319979
811,-0.331769,-0.331769
812,-0.343815,-0.343815
813,-0.355969,-0.355969
814,-0.368064,-0.368064
815,-0.379917,-0.379917
816,-0.391331,-0.391331
817,-0.402096,-0.402096
818,-0.411997,-0.411997
819,-0.420812,-0.420812
820,-0.428319,-0.428319
821,-0.4343,-0.4343
822,-0.438543,-0.438543
823,-0.440848,-0.440848
824,-0.44103,-0.44103
825,-0.438923,-0.438923
826,-0.434381,-0.434381
827,-0.427287,-0.427287
828,-0.417542,-0.417542
829,-0.405089,-0.405089
830,-0.389907,-0.389907
831,-0.372,-0.372
832,-0.351412,-0.351412
833,-0.328219,-0.328219
834,-0.302533,-0.302533
835,-0.2745,-0.2745
836,-0.244296,-0.244296
837,-0.21213,-0.21213
838,-0.178236,-0.178236
839,-0.142875,-0.142875
840,-0.106327,-0.106327
841,-0.0688901,-0.0688901
842,-0.0308737,-0.0308737
843,0.00740273,0.00740273
844,0.0456169,0.0456169
845,0.0834474,0.0834474
846,0.120578,0.120578
847,0.156703,0.156703
848,0.191531,0.191531
849,0.224788,0.224788
850,0.256224,0.256224
851,0.285615,0.285615
852,0.312763,0.312763
853,0.337503,0.337503
854,0.359702,0.359702
855,0.379252,0.379252
856,0.3961,0.3961
857,0.410217,0.410217
858,0.42161,0.42161
859,0.43032,0.43032
860,0.436418,0.436418
861,0.440005,0.440005
862,0.441212,0.441212
863,0.440191,0.440191
864,0.437116,0.437116
865,0.432178,0.432178
866,0.425584,0.425584
867,0.417546,0.417546
868,0.408287,0.408287
869,0.398026,0.398026
870,0.386985,0.386985
871,0.375378,0.375378
872,0.363408,0.363408
873,0.351269,0.351269
874,0.339138,0.339138
875,0.327174,0.327174
876,0.315517,0.315517
877,0.304287,0.304287
878,0.293582,0.293582
879,0.283475,0.283475
880,0.274019,0.274019
881,0.265246,0.265246
882,0.257165,0.257165
883,0.249763,0.249763
884,0.243012,0.243012
885,0.236864,0.236864
886,0.23126,0.23126
887,0.22613,0.22613
888,0.221393,0.221393
889,0.216962,0.216962
890,0.212748,0.212748
891,0.208659,0.208659
892,0.204606,0.204606
893,0.200505,0.200505
894,0.196275,0.196275
895,0.191848,0.191848
896,0.187162,0.187162
897,0.182168,0.182168
898,0.17683,0.17683
899,0.171123,0.171123
900,0.165037,0.165037
901,0.158574,0.158574
902,0.15175,0.15175
903,0.144591,0.144591
904,0.137135,0.137135
905,0.129431,0.129431
906,0.121533,0.121533
907,0.113502,0.113502
908,0.105406,0.105406
909,0.0973133,0.0973133
910,0.0892917,0.0892917
911,0.0814086,0.0814086
912,0.0737276,0.0737276
913,0.0663065,0.0663065
914,0.0591966,0.0591966
915,0.0524405,0.0524405
916,0.0460714,0.0460714
917,0.040112,0.040112
918,0.0345739,0.0345739
919,0.0294575,0.0294575
920,0.0247515,0.0247515
921,0.0204339,0.0204339
922,0.016472,0.016472
923,0.0128237,0.0128237
924,0.00943842,0.00943842
925,0.00625847,0.00625847
926,0.00322074,0.00322074
927,0.000258181,0.000258181
928,-0.00269822,-0.00269822
929,-0.00571755,-0.00571755
930,-0.00886729,-0.00886729
931,-0.0122115,-0.0122115
932,-0.0158089,-0.0158089
933,-0.0197115,-0.0197115
934,-0.0239631,-0.0239631
935,-0.0285995,-0.0285995
936,-0.0336438,-0.0336438
937,-0.0391086,-0.0391086
938,-0.0449958,-0.0449958
939,-0.0512954,-0.0512954
940,-0.0579868,-0.0579868
941,-0.0650383,-0.0650383
942,-0.0724089,-0.0724089
943,-0.0800488,-0.0800488
944,-0.087901,-0.087901
945,-0.0959028,-0.0959028
946,-0.103988,-0.103988
947,-0.112087,-0.112087
948,-0.120133,-0.120133
949,-0.128059,-0.128059
950,-0.135801,-0.135801
951,-0.143304,-0.143304
952,-0.150519,-0.150519
953,-0.157405,-0.157405
954,-0.163933,-0.163933
955,-0.170086,-0.170086
956,-0.17586,-0.17586
957,-0.181262,-0.181262
958,-0.186314,-0.186314
959,-0.191051,-0.191051
960,-0.195519,-0.195519
961,-0.199778,-0.199778
962,-0.203895,-0.203895
963,-0.20795,-0.20795
964,-0.212025,-0.212025
965,-0.216211,-0.216211
966,-0.220598,-0.220598
967,-0.225276,-0.225276
968,-0.230332,-0.230332
969,-0.235848,-0.235848
970,-0.241898,-0.241898
971,-0.248542,-0.248542
972,-0.255829,-0.255829
973,-0.263791,-0.263791
974,-0.272444,-0.272444
975,-0.28178,-0.28178
976,-0.291774,-0.291774
977,-0.302378,-0.302378
978,-0.313521,-0.313521
979,-0.32511,-0.32511
980,-0.337029,-0.337029
981,-0.349142,-0.349142
982,-0.361293,-0.361293
983,-0.373307,-0.373307
984,-0.384994,-0.384994
985,-0.396152,-0.396152
986,-0.406568,-0.406568
987,-0.416024,-0.416024
988,-0.424293,-0.424293
989,-0.431155,-0.431155
990,-0.436396,-0.436396
991,-0.439808,-0.439808
992,-0.441198,-0.441198
993,-0.440388,-0.440388
994,-0.437222,-0.437222
995,-0.431565,-0.431565
996,-0.423313,-0.423313
997,-0.412387,-0.412387
998,-0.398741,-0.398741
999,-0.382365,-0.382365
1000,-0.363279,-0.363279
1001,-0.34154,-0.34154
1002,-0.317242,-0.317242
1003,-0.29051,-0.29051
1004,-0.261504,-0.261504
1005,-0.230414,-0.230414
1006,-0.197462,-0.197462
1007,-0.162893,-0.162893
1008,-0.126976,-0.126976
1009,-0.0900005,-0.0900005
1010,-0.0522694,-0.0522694
1011,-0.0140974,-0.0140974
1012,0.0241941,0.0241941
1013,0.0622828,0.0622828
1014,0.0998489,0.0998489
1015,0.136576,0.136576
1016,0.172166,0.172166
1017,0.206334,0.206334
1018,0.238818,0.238818
1019,0.269377,0.269377
1020,0.297799,0.297799
1021,0.323902,0.323902
1022,0.347534,0.347534
1023,0.368578,0.368578
1024,0.386951,0.386951
1025,0.402606,0.402606
1026,0.415529,0.415529
1027,0.425742,0.425742
1028,0.433299,0.433299
1029,0.438285,0.438285
1030,0.440814,0.440814
1031,0.441026,0.441026
1032,0.439084,0.439084
1033,0.43517,0.43517
1034,0.429481,0.429481
1035,0.422228,0.422228
1036,0.413628,0.413628
1037,0.403902,0.403902
1038,0.393272,0.393272
1039,0.381956,0.381956
